brand,tee_url,polo_url,dress_shirt_url,jeans_url,dress_pants_url,sweater_url,outerwear_url,shoes_url,site_domain,search_url_on_file,source,note
Casablanca,https://casablancaparis.com/en-us/collections/mens-t-shirts,https://casablancaparis.com/en-us/collections/mens-polos,https://casablancaparis.com/en-us/collections/mens-classic-shirts,https://casablancaparis.com/en-us/collections/mens-denim,https://casablancaparis.com/en-us/collections/mens-trousers,NONE,https://casablancaparis.com/en-us/collections/mens-outerwear,https://casablancaparis.com/en-us/collections/mens-shoes,casablancaparis.com,https://casablancaparis.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: casablancaparis.com","Routes: cat 5, parent 2. site_domain and price-pass store both correct: casablancaparis.com/en-us is the brand's own US store (Shopify, USD). All routes are clean mens-* collection handles under /en-us; women's and kids' (Beach Club Boys/Girls, children-*) live in separate handles and none appeared in the men's grids. The store does keep a large 'unisex' collection (1200 products) that overlaps the men's handles, but every men's listing checked was filed and sized as men's per R1. sweater skipped as NONE per brief, though a Men's Knitwear collection (/collections/mens-knitwear, 66 products) does exist if the coordinator wants to revisit that. dress_shirt (cat): brand has no dress-shirt category - Casablanca does not make formal dress shirts; Men's Classic Shirts is the button-up collared s || jeans (parent): no men's jeans-only category; Men's Denim is the whole denim family (jeans plus denim jackets) - parent || dress_pants (parent): no dress-pants category; Men's Trousers is the trouser parent - tailored/pleated wool trousers mixed with track pants. A narrower  || shoes (cat): product titles are explicitly prefixed ""Men's"""
Jacquemus,https://www.jacquemus.com/en_us/t-shirts-polos-men,https://www.jacquemus.com/en_us/t-shirts-polos-men,https://www.jacquemus.com/en_us/shirts-men,https://www.jacquemus.com/en_us/denim-men,https://www.jacquemus.com/en_us/trousers-and-shorts-men,https://www.jacquemus.com/en_us/knits-men,https://www.jacquemus.com/en_us/coats-and-jackets-men,https://www.jacquemus.com/en_us/shoes-men,www.jacquemus.com,https://www.jacquemus.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.jacquemus.com","Routes: parent 4, cat 4. US store at https://www.jacquemus.com/en_us (SFCC). Men's nav gives clean -men category slugs. search_url_on_file https://www.jacquemus.com/search?q= loads but is the non-localized default storefront search, not the US store; localized search is /en_us/search?q=. No dress-shirt or dress-pants categories; tees and polos share one category; denim category mixes tops and bottoms. tee (parent): mixed category: t-shirts + polos combined; no tee-only listing || polo (parent): mixed category: t-shirts + polos combined; no polo-only listing || dress_shirt (cat): brand has no dress-shirt category; button-up shirts category used (includes denim shirts) || jeans (parent): no jeans-only listing; men's Denim category mixes denim pants, shirts and jackets || dress_pants (parent): no dress-pants category; trousers & shorts parent used (trousers dominate first rows) || sweater (cat): knitwear category"
Prada,https://www.prada.com/us/en/mens/ready-to-wear/t-shirts-and-polo-shirts/c/10142US,https://www.prada.com/us/en/mens/ready-to-wear/t-shirts-and-polo-shirts/c/10142US,https://www.prada.com/us/en/mens/ready-to-wear/shirts/c/10138US,https://www.prada.com/us/en/mens/ready-to-wear/denim/c/10131US,https://www.prada.com/us/en/mens/ready-to-wear/trousers-and-bermudas/c/10141US,https://www.prada.com/us/en/mens/ready-to-wear/knitwear/c/10134US,https://www.prada.com/us/en/mens/ready-to-wear/jackets-and-coats/c/10132US,https://www.prada.com/us/en/mens/shoes/c/10149US,www.prada.com,https://www.prada.com/us/en/search.html?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.prada.com","Routes: parent 4, cat 4. US store https://www.prada.com/us/en, category URLs carry a US-suffixed id (c/#####US). search_url_on_file https://www.prada.com/us/en/search.html?q= loads a page with zero product results - treat as dead. Tees and polos share one category; Denim mixes tops and bottoms; 'Outerwear' at Prada means down/puffers only, so Jackets & Coats was used for outerwear. tee (parent): mixed category: T-shirts + polo shirts combined; no tee-only listing || polo (parent): mixed category: T-shirts + polo shirts combined; no polo-only listing || dress_shirt (cat): no dress-shirt category; men's Shirts (button-ups) category used || jeans (parent): no jeans-only listing; men's Denim category mixes denim shirts, jackets and jeans || dress_pants (parent): no dress-pants category; Trousers & Bermudas parent used (tailored wool pants lead the listing) || sweater (cat): knitwear category || outerwear (cat): Prada splits outerwear: Jackets & Coats (used here) vs a separate Outerwear category that is only down/Re-Nylon puffers (/mens/rea"
Loewe,https://www.loewe.com/usa/en/men/menswear/t-shirts-and-polos,https://www.loewe.com/usa/en/men/menswear/t-shirts-and-polos,https://www.loewe.com/usa/en/men/menswear/shirts,https://www.loewe.com/usa/en/men/menswear/denim,https://www.loewe.com/usa/en/men/menswear/trousers-and-shorts,https://www.loewe.com/usa/en/men/menswear/knitwear,https://www.loewe.com/usa/en/men/menswear/coats-and-outerwear,https://www.loewe.com/usa/en/men/shoes,www.loewe.com,https://www.loewe.com/usa/en/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.loewe.com","Routes: parent 4, cat 4. US store www.loewe.com/usa/en matches file. site_domain_ok true. search_url_on_file not exercised (nav categories sufficient); search_url_dead false. Men's nav read from DOM; categories under /usa/en/men/menswear/*. No women's items in men's listings. tee (parent): Loewe's finest men's category is 'T-shirts & polos' (tees + polos combined) = parent || polo (parent): no separate polo category; shared 'T-shirts & polos' parent || dress_shirt (cat): button-ups; Loewe has no dress-shirt category || jeans (parent): only denim route is the mixed 'Denim' category (jeans + denim jackets/shirts) = parent || dress_pants (parent): no dress-pants category; 'Trousers & shorts' used (trousers incl. tailored wool) = parent || shoes (cat): men's shoes parent (sneakers/loafers/boots sub-cats exist beneath)"
JW Anderson,https://jwanderson.com/en-us/collections/mens-tops,https://jwanderson.com/en-us/collections/mens-tops,https://jwanderson.com/en-us/collections/mens-shirts,https://jwanderson.com/en-us/collections/mens-jeans,https://jwanderson.com/en-us/collections/mens-trousers,https://jwanderson.com/en-us/collections/mens-knitwear,https://jwanderson.com/en-us/collections/mens-coats-jackets,https://jwanderson.com/en-us/collections/mens-shoes,www.jwanderson.com,https://www.jwanderson.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: jwanderson.com","Routes: cat 5, parent 3. www.jwanderson.com 301s to apex jwanderson.com. Default (no locale prefix) serves the GB store ('JW Anderson GB' in title, GBP); the US store requires the /en-us/ market prefix, so all URLs use https://jwanderson.com/en-us/collections/... Shopify; collections.json used for handles, every page render-verified. Several JW ANDERSON x Guinness items are labelled Unisex but are filed in the men's collections and sized as men's (R1). tee (parent): no tee-only collection; 'Men's T-Shirts & Tops' mixes tees, polos and a long-sleeve shirt = parent. One Unisex JW Anderson x Guinn || polo (parent): no polo collection; polos live in the men's tops parent || dress_shirt (cat): button-ups; brand has no dress-shirt category. One Unisex x Guinness linen shirt filed in men's (R1) || jeans (cat): one Unisex x Guinness workwear trouser filed in men's jeans (R1) || dress_pants (parent): no dress-pants category; men's trousers mixes tailored trousers with track pants/sweatpants = parent. (mens-tailoring exists but h || sweater (cat): knitwear category (jumpers/cardigans) || outerwear (cat): one Unisex x Guinness chore jacket filed in men's (R1)"
Dior,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/t-shirts-polos,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/t-shirts-polos,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/shirts,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/denim,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/trousers-shorts,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/knitwear-sweatshirts,https://www.dior.com/en_us/fashion/mens-fashion/ready-to-wear/outerwear,https://www.dior.com/en_us/fashion/mens-fashion/shoes/all-shoes,www.dior.com,https://www.dior.com/en_us/fashion/search/,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.dior.com","Routes: parent 5, cat 3. US store https://www.dior.com/en_us; men's tree is /en_us/fashion/mens-fashion/... . Pages are heavy client-side renders (need ~8-10s to paint) but load fine. search_url_on_file pattern works as /en_us/fashion/search/<term> (returns product tiles). Tees+polos and knitwear+sweatshirts each share a category; Denim mixes jeans and denim shorts/jackets. tee (parent): mixed category: T-Shirts & Polos combined; no tee-only listing || polo (parent): mixed category: T-Shirts & Polos combined; no polo-only listing || dress_shirt (cat): no dress-shirt category; men's Shirts (button-ups) category used || jeans (parent): no jeans-only listing; men's Denim category mixes jeans, denim shorts and denim jackets || dress_pants (parent): no dress-pants category; Pants & Shorts parent used (tailored pants/chinos lead the listing) || sweater (parent): knitwear and sweatshirts share one category; no knitwear-only listing || outerwear (cat): separate Tailored Jackets category exists for suiting jackets"
Amiri,https://amiri.com/collections/mens-tees,https://amiri.com/collections/mens-jersey,https://amiri.com/collections/mens-shirts,https://amiri.com/collections/mens-denim,https://amiri.com/collections/mens-pants,https://amiri.com/collections/mens-knitwear,https://amiri.com/collections/mens-outerwear,https://amiri.com/collections/mens-footwear,amiri.com,https://www.amiri.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: amiri.com","Routes: cat 6, parent 2. Shopify. www.amiri.com redirects to bare amiri.com - canonical US store is https://amiri.com. search_url_on_file works (redirects to amiri.com/search?q=) but search is very fuzzy (279 hits for 'polo', incl. gift card/boots) and offers no gender facet, so it is unusable as a men's route. No polo-only or dress-shirt/dress-pants categories. polo (parent): no polo-only listing on site; jersey polos sit in Men's Jersey, knit polos in Men's Knitwear. Site search (/search?q=polo) returns || dress_shirt (cat): no dress-shirt category; Men's Shirts (button-ups: camp, flannel, denim) used || jeans (parent): mostly jeans but the men's Denim category also carries denim shirts/jackets, so treated as parent || dress_pants (cat): no dress-pants category; Men's Pants (trousers/chinos) used. Tailored trousers exist only inside /collections/mens-tailoring, whic || sweater (cat): knitwear category; includes knit polos and knit shorts alongside sweaters"
Rhude,https://rh-ude.com/collections/tees-1,https://rh-ude.com/collections/button-down-shirts,https://rh-ude.com/collections/button-down-shirts,https://rh-ude.com/collections/rtw-denim,https://rh-ude.com/collections/pants,NONE,https://rh-ude.com/collections/outerwear,NONE,rh-ude.com,https://rhude.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: rh-ude.com","Routes: coll 4, parent 2. Real US store is rh-ude.com (matches site_domain on file). search_url_on_file https://rhude.com/search?q= is DEAD - rhude.com serves a TLS/privacy error. Shopify. Main nav collections (Tees/Shirts/Denim/Pants/Outerwear/Sweatshirts) are the men's line; women's line lives in separate womens-* collections. All products checked carry the 'men' tag. A hidden gift-card link appears in every collection DOM (not a visible tile). tee (coll): nav 'Tees' collection || polo (parent): No polo-specific collection exists; polos are filed inside the men's 'Shirts' collection alongside button-ups, so this is the pare || dress_shirt (coll): No dedicated dress-shirt category; brand's men's 'Shirts' collection is button-ups (incl. poplin suiting shirts) plus a few polos  || jeans (coll): Nav 'Denim' collection; mostly jeans, contains a denim trucker jacket and a denim short as well. || dress_pants (parent): Rhude has no dress-pants/trousers-only category; the men's 'Pants' collection is the parent (track pants, sweatpants, cargos, deni || outerwear (coll): nav 'Outerwear' collection (separate womens-outerwear exists)"
Palm Angels,https://www.palmangels.com/en-us/man/clothing/t-shirts-and-polos/,https://www.palmangels.com/en-us/man/clothing/t-shirts-and-polos/,https://www.palmangels.com/en-us/man/clothing/shirts/,https://www.palmangels.com/en-us/man/clothing/denim/,https://www.palmangels.com/en-us/man/clothing/pants/,https://www.palmangels.com/en-us/man/clothing/knitwear/,https://www.palmangels.com/en-us/man/clothing/coats-and-jackets/,NONE,www.palmangels.com,https://www.palmangels.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.palmangels.com","Routes: coll 4, parent 3. US store is www.palmangels.com/en-us (Salesforce Commerce Cloud). Men's tree is /en-us/man/clothing/..., women's is /en-us/woman/... - fully separated, so all men's category pages are men's-only. search_url_on_file works (redirects to /en-us/search?q=, returns results). Note /en-us/shop/men is NOT a valid path (404) - the correct men's root is /en-us/man/. tee (parent): Men's nav category is 'T-Shirts and Polos' - mixed tees + polos, so recorded as parent. No tees-only sub-category exists. || polo (parent): No polo-only category; polos live in the mixed men's T-Shirts and Polos category (parent). Only one polo on the first page - brand || dress_shirt (coll): No dress-shirt category - brand does not make formal dress shirts. Men's 'Shirts' (button-ups: bowling/camp/poplin shirts and over || jeans (coll): Men's 'Denim' category - mostly jeans plus a couple of denim jackets/shorts. || dress_pants (parent): No dress-pants/tailored-trousers category; men's 'Pants' is the parent (sweatpants, track pants, cargos, some loose trousers). Mix || sweater (coll): Men's 'Knitwear' category - sweaters plus knit hoodies/knit shorts. || outerwear (coll): Men's 'Coats and Jackets' category."
Golden Goose,https://www.goldengoose.com/us/en/ls/men/clothing/t-shirts-polo-shirts-m-en_us,https://www.goldengoose.com/us/en/ls/men/clothing/t-shirts-polo-shirts-m-en_us,https://www.goldengoose.com/us/en/ls/men/clothing/shirts-m-en_us,https://www.goldengoose.com/us/en/ls/men/clothing/jeans-pants-m-en_us,https://www.goldengoose.com/us/en/ls/men/clothing/jeans-pants-m-en_us,https://www.goldengoose.com/us/en/ls/men/clothing/knitwear-m-en_us,https://www.goldengoose.com/us/en/ls/men/clothing/coats-jackets-m-en_us,https://www.goldengoose.com/us/en/ls/men/shoes-m-en_us,www.goldengoose.com,,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.goldengoose.com","Routes: parent 4, coll 3, cat 1. US store www.goldengoose.com/us/en, men's listing tree /us/en/ls/men/... . No search_url on file (blank), so nothing to test. Many products are labelled 'unisex' but are filed in the men's categories and sized as men's - passed per R1. IMPORTANT: the men's Denim category /us/en/ls/men/clothing/denim-m-en_us FAILS - women's items (women's shirt in burgundy denim, women's jeans in burgundy denim) appear in the first two rows, so jeans were routed to the men's Jeans & Pants category instead. Footwear is split into two separate men's categories, Sneakers and Shoes, with no combined footwear page. tee (parent): Men's nav category is 'T-shirts & Polo shirts' (mixed tees + polos) so recorded as parent. One unisex tee in men's category - pass || polo (parent): No polo-only category; polos sit in the mixed men's T-shirts & Polo shirts category (parent). A knit polo also appears in men's Kn || dress_shirt (coll): No dress-shirt category; men's 'Shirts' (button-ups incl. a cool-wool striped shirt) used per spec allowance. Two unisex shirts fi || jeans (parent): The finer men's 'Denim' category (denim-m-en_us) FAILS rule a - women's shirt and women's jeans in burgundy denim appear in the fi || dress_pants (parent): No dress-pants-only category; men's 'Jeans & Pants' is the parent and does carry tailored wool/pinstripe trousers. Mixed with jean || sweater (coll): Men's 'Knitwear' category. One unisex cardigan filed in men's - passes per R1. || outerwear (coll): Men's 'Coats & Jackets' category. Unisex jackets filed in men's pass per R1; one unisex overshirt also appears. || shoes (cat): Golden Goose splits men's footwear into two separate top-level categories with no combined page: 'Shoes' (loafers/boots - this URL"
Fear of God,https://fearofgod.com/collections/mens-tees,https://fearofgod.com/collections/mens-shirts,https://fearofgod.com/collections/mens-shirts,https://fearofgod.com/collections/mens-denim,https://fearofgod.com/collections/fearofgod-suiting,https://fearofgod.com/collections/mens-knitwear-sweaters,https://fearofgod.com/collections/mens-outerwear,NONE,fearofgod.com,https://fearofgod.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: fearofgod.com","Routes: coll 4, parent 3. US store fearofgod.com (Shopify) - matches file. search_url_on_file https://fearofgod.com/search?q= is LIVE but cannot be gender-filtered (tried filter.p.tag=gender:mens - ignored, kids and tees still returned), so search was not usable as a men's-only route. Site carries FEAR OF GOD mainline, ESSENTIALS, Athletics, plus women's and kids lines; the mens-* collections are tagged gender:mens and are clean. Listings interleave mainline and ESSENTIALS sub-lines - kept the unfiltered men's category per R3. tee (coll): Men's Tees collection. || polo (parent): No polo-only category; the men's 'Shirts' category is the parent and is in fact mostly polos (8 of 9 tiles). Mixed - noted. || dress_shirt (parent): CAVEAT: Fear of God has no dress-shirt category and no men's-only woven-shirt listing. The men's 'Shirts' category is the only shi || jeans (coll): Men's Denim collection - jeans plus denim jackets and denim shorts. Mixed - noted. || dress_pants (parent): No dress-pants category. Used the men's 'Suiting' category, the only listing carrying tailored trousers (wool flat-front, tailored || sweater (coll): Men's Knitwear & Sweaters collection; includes knit tees/knit polos alongside sweaters. || outerwear (coll): Men's Outerwear collection."
Bode,https://bode.com/collections/mens-cut-sew,https://bode.com/collections/mens-knitwear,https://bode.com/collections/mens-shirts,https://bode.com/collections/mens-trousers-pants,https://bode.com/collections/mens-trousers-pants,https://bode.com/collections/mens-knitwear,https://bode.com/collections/mens-outerwear,https://bode.com/collections/mens-shoes,bode.com,https://www.bodenewyork.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: bode.com","Routes: coll 5, parent 3. Shopify. Canonical store is bode.com; bodenewyork.com/search 301-redirects to bode.com/search so search_url_on_file is alive but domain differs. Men's nav = /collections/mens-*. No polo, no jeans/denim, no dress-shirt-specific category. tee (parent): Bode's tee category is 'Cut & Sew' (mixed: tees + sweatshirts + a couple of polos) = parent. First two rows all men's; one WOMENS  || polo (parent): No polo category exists. Bode's polos are knit polos filed in Men's Knitwear (Blaze Polo, Lasso Twist Polo in the first two rows); || dress_shirt (coll): No dress-shirt category; this is the brand's button-up shirt collection (includes tuxedo shirts). Button-ups accepted per spec. || jeans (parent): No jeans/denim category. Denim bottoms (Washed/Embroidered Denim Knolly Brook Trousers) sit inside Trousers & Pants, so that paren || dress_pants (coll): Trousers & Pants is Bode's only tailored-bottoms listing (tropical wool side-buckle/double-button trousers etc.); mixed with pajam || sweater (coll): Knitwear = sweaters/cardigans; two knit polos also present. || outerwear (coll): Includes some tailored suit jackets alongside coats/jackets."
Greg Lauren,https://greglauren.com/collections/mens-tees,NONE,https://greglauren.com/collections/mens-shirts,NC,https://greglauren.com/collections/mens-pants,NONE,https://greglauren.com/collections/mens-jackets,NONE,greglauren.com,https://greglauren.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: greglauren.com","Routes: coll 3, parent 1, NC 1. Shopify, greglauren.com. Predominantly menswear (one small 'for-her' collection), men's collections are separate /collections/mens-*. Search on file works (93 results for 'shirt'). No jeans anywhere in the 151-product menswear collection - denim only as lounge pants, baseball shirts and truckers. No dress-shirt or dress-pants categories. tee (coll): 8 products total; tees + henleys. || dress_shirt (parent): No dress-shirt category; Men's Shirts is the button-up listing but it also contains the tees, so treated as a parent. Brand has no || jeans NC: appears not to make - no jeans and no denim/jeans collection; denim appears only as lounge pants, shirts and jackets || dress_pants (coll): No dress-pants category; Men's Pants is the only trouser listing (wool/pinstripe wide-leg and tailored-adjacent trousers mixed wit || outerwear (coll): Chose /mens-jackets (pure jackets & coats) over /mens-outerwear-1, which mixes in hoodies and a pant."
Visvim,https://shop.visvim.com/men/mensclothing?item_category=Cut--AND--Sew,NC,https://shop.visvim.com/men/mensclothing?item_category=Shirt,https://shop.visvim.com/men/mensclothing?item_category=Denim,https://shop.visvim.com/men/mensclothing?item_category=Pants,https://shop.visvim.com/men/mensclothing?item_category=Knit,https://shop.visvim.com/men/mensclothing?item_category=Outerwear,https://shop.visvim.com/men/mensfootwear,shop.visvim.com,https://shop.visvim.com/search?keywords=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: shop.visvim.com","Routes: cat 7, parent 1. shop.visvim.com = visvim WMV Official North American Web Store, USD. Nav has only /men/mensclothing, /men/mensfootwear, /men/mensaccessories; finer garment splits exist only as the site's PRODUCT category facet on the men's path (?item_category=Denim|Shirt|Knit|Pants|Outerwear|Cut--AND--Sew...). Those facet URLs reload cleanly and stay inside /men/, so they were used as the category route. A WOMEN'S SIZE facet is offered on some men's listings (visvim sizes several men's-filed styles for women too) - R1 unisex-in-men's treated as pass. Site search (/search?keywords=) works but has NO gender facet and its brand facet includes WMV (womenswear), so search was not used. No polo category. tee (cat): Cut & Sew is visvim's jersey category - mixed tees + sweats + hoodies, so effectively a parent. Men's path facet. || polo (parent): No polo category anywhere on the site. Site search for 'polo' returns 13 Weller/polo styles but has no gender filter and its brand || dress_shirt (cat): No dress-shirt category; this is the button-up shirt category (oxfords, chambrays, checks). Denim shirts are a separate facet. || jeans (cat): Denim facet = the Social Sculpture jeans line; a few denim jackets (SS 101XX JKT) appear further down but the first rows are jeans || dress_pants (cat): No dress-pants category; Pants is chinos/slacks/trousers (WALKER SLACKS, BROADER SLACKS, WIDE SLACKS) with some shorts mixed in -  || sweater (cat): Knitwear category; one POLO SHIRT KNIT and knit longjohns also present. No WOMEN'S SIZE facet on this listing. || outerwear (cat): Jackets, coats, parkas, coveralls. || shoes (cat): True men's nav category page; only MEN'S SIZE facet offered. || VERIFICATION 21 Sep: polo set to NC - the men's Cut & Sew facet holds no polo at all (tees, sweats, hoodies, henleys); the same URL is correct for tee."
Tom Ford,https://www.tomfordfashion.com/en-us/men/ready-to-wear/polos-t-shirts/,https://www.tomfordfashion.com/en-us/men/ready-to-wear/polos-t-shirts/,https://www.tomfordfashion.com/en-us/men/ready-to-wear/shirts/,https://www.tomfordfashion.com/en-us/men/ready-to-wear/denim/,https://www.tomfordfashion.com/en-us/men/ready-to-wear/pants-shorts/,https://www.tomfordfashion.com/en-us/men/ready-to-wear/knitwear/,https://www.tomfordfashion.com/en-us/men/ready-to-wear/outerwear/,https://www.tomfordfashion.com/en-us/men/shoes/,www.tomfordfashion.com,https://www.tomfordfashion.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.tomfordfashion.com","Routes: cat 5, parent 3. US store is locale-pathed: www.tomfordfashion.com/en-us/men/... Clean men's nav with per-garment categories. search_url_on_file (https://www.tomfordfashion.com/search?q=) loads a generic 'Sites-tomford-Site' page with no locale - the working form is /en-us/search?q=. No polo-only or tee-only category (one combined Polos & T-Shirts); no dress-pants category (Pants & Shorts). Site did not block the extension. tee (parent): Combined 'Polos & T-Shirts' category - mixed listing, so parent. No tee-only category. || polo (parent): Same combined category; no polo-only category (Knitwear also carries knit polos). || dress_shirt (cat): Dress shirts (classic/slim fit, evening shirt) plus casual western/military shirts in the same category; one towelling polo appear || jeans (cat): Denim category is jeans plus three denim jackets interleaved; no jeans-only category exists. || dress_pants (parent): No dress-pants category; Pants & Shorts is the only trouser listing and mixes tailored flat-front/double-pleat wool pants with chi || sweater (cat): Knitwear = sweaters/crew necks/half-zips; knit polos and a sweatshirt also included. || outerwear (cat): Jackets & coats; a few heavy merino zip-throughs included. || shoes (cat): Men's shoes parent (sneakers/loafers/boots/espadrilles are sub-categories)."
Ralph Lauren Purple Label,https://www.ralphlauren.com/men-clothing-t-shirts/r/purple-label,https://www.ralphlauren.com/men-clothing-polo-shirts/r/purple-label,https://www.ralphlauren.com/men-clothing-dress-shirts/r/purple-label,https://www.ralphlauren.com/men-clothing-jeans/r/purple-label,https://www.ralphlauren.com/men-clothing-pants,https://www.ralphlauren.com/men-clothing-sweaters/r/purple-label,https://www.ralphlauren.com/purple-label-outerwear-cg,https://www.ralphlauren.com/men-footwear-shoes/r/purple-label,www.ralphlauren.com,https://www.ralphlauren.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.ralphlauren.com","Routes: cat 7, coll 1. Purple Label is a sub-line of ralphlauren.com; it has a hub (/brands-ralph-lauren-purple-label-hub) and a shop-all CG but no per-garment PL collections except sweaters/outerwear/accessories. Used men's garment categories with the stable path refinement /r/purple-label, which survives a clean reload. That refinement is NOT supported on /men-clothing-pants, so dress_pants falls back to the unfiltered men's pants category per R3. US store, no locale redirect. tee (cat): Men's t-shirt category with path-based /r/purple-label brand refinement; reloads cleanly with refinement intact; only 4 PL tees in || polo (cat): 16 tiles; a couple of polo-collared sweaters sit in the polo category || dress_shirt (cat): 30 tiles || jeans (cat): 21 tiles; RL files a few twill pants inside the jeans category || dress_pants (cat): /men-clothing-pants/r/purple-label is not a valid refinement (redirects to unfiltered pants), so per R3 the unfiltered men's pants || sweater (cat): 30 tiles || outerwear (coll): 24 tiles; /men-clothing-jackets-coats-vests/r/purple-label 301s to this canonical PL outerwear collection || shoes (cat): 30 tiles"
Zegna,https://www.zegna.com/us-en/ready-to-wear/t-shirts/,https://www.zegna.com/us-en/ready-to-wear/polo-shirts/,https://www.zegna.com/us-en/ready-to-wear/shirts/,https://www.zegna.com/us-en/ready-to-wear/jeans/,https://www.zegna.com/us-en/ready-to-wear/pants/,https://www.zegna.com/us-en/ready-to-wear/sweaters/,https://www.zegna.com/us-en/ready-to-wear/coats-and-jackets/,https://www.zegna.com/us-en/shoes/,www.zegna.com,https://www.zegna.com/us-en/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.zegna.com","Routes: cat 8. Men's-only house, so no gender filtering needed. US store at /us-en/ loaded directly with no locale redirect; site did not block. Clean /us-en/ready-to-wear/<garment>/ slugs taken from the main nav. tee (cat): men's-only brand (Zegna is menswear only) || polo (cat): men's-only brand || dress_shirt (cat): Zegna has no separate dress-shirt category; this is the all-button-up shirts category (tees and polos are separate categories), so || jeans (cat): men's-only brand; a few Roccia five-pocket pants sit in the jeans category || dress_pants (cat): no separate dress-pants category; this is the tailored trousers/pants category || sweater (cat): men's-only brand; knitwear category, includes polo-collar sweaters || outerwear (cat): jackets & coats category; includes outerwear vests || shoes (cat): shoes parent category (sneakers / loafers / lace-ups / sandals are children); men's-only brand"
Bottega Veneta,NC,NC,NC,NC,NC,NC,NC,NC,www.bottegaveneta.com,https://www.bottegaveneta.com/en-us/search?q=,Not attempted 2026-09-19/21: this house blocks the browser extension and WebFetch (recorded in the price pass); needs a manual read.,NC (site blocked): the extension cannot load this store. In the price pass it was read by hand. Its links have to be collected the same way.
